model,sourceFile,sourceRowRef,field,message
Subject,src/lib/content/master-syllabus-data.ts,id=5610,semester,"Multi-semester source row ""II/IV/VI/VIII"" expanded into Semester 4 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5610,semester,"Multi-semester source row ""II/IV/VI/VIII"" expanded into Semester 6 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5610,semester,"Multi-semester source row ""II/IV/VI/VIII"" expanded into Semester 8 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5611,semester,"Multi-semester source row ""II/IV/VI/VIII"" expanded into Semester 2 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5611,semester,"Multi-semester source row ""II/IV/VI/VIII"" expanded into Semester 4 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5611,semester,"Multi-semester source row ""II/IV/VI/VIII"" expanded into Semester 6 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5611,semester,"Multi-semester source row ""II/IV/VI/VIII"" expanded into Semester 8 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5615,semester,"Multi-semester source row ""III/V"" expanded into Semester 3 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5615,semester,"Multi-semester source row ""III/V"" expanded into Semester 5 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5616,semester,"Multi-semester source row ""III/V"" expanded into Semester 3 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5616,semester,"Multi-semester source row ""III/V"" expanded into Semester 5 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5617,semester,"Multi-semester source row ""III/V"" expanded into Semester 3 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5617,semester,"Multi-semester source row ""III/V"" expanded into Semester 5 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5618,semester,"Multi-semester source row ""III/V"" expanded into Semester 3 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5618,semester,"Multi-semester source row ""III/V"" expanded into Semester 5 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5622,semester,"Multi-semester source row ""IV/VI/VIII"" expanded into Semester 4 (and 2 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5622,semester,"Multi-semester source row ""IV/VI/VIII"" expanded into Semester 6 (and 2 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5622,semester,"Multi-semester source row ""IV/VI/VIII"" expanded into Semester 8 (and 2 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5623,semester,"Multi-semester source row ""IV/VI/VIII"" expanded into Semester 4 (and 2 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5623,semester,"Multi-semester source row ""IV/VI/VIII"" expanded into Semester 6 (and 2 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5623,semester,"Multi-semester source row ""IV/VI/VIII"" expanded into Semester 8 (and 2 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5624,semester,"Multi-semester source row ""IV/VI/VIII"" expanded into Semester 4 (and 2 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5624,semester,"Multi-semester source row ""IV/VI/VIII"" expanded into Semester 6 (and 2 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5624,semester,"Multi-semester source row ""IV/VI/VIII"" expanded into Semester 8 (and 2 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5625,semester,"Multi-semester source row ""IV/VI/VIII"" expanded into Semester 4 (and 2 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5625,semester,"Multi-semester source row ""IV/VI/VIII"" expanded into Semester 6 (and 2 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5625,semester,"Multi-semester source row ""IV/VI/VIII"" expanded into Semester 8 (and 2 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5626,semester,"Multi-semester source row ""IV/VI/VIII"" expanded into Semester 4 (and 2 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5626,semester,"Multi-semester source row ""IV/VI/VIII"" expanded into Semester 6 (and 2 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5626,semester,"Multi-semester source row ""IV/VI/VIII"" expanded into Semester 8 (and 2 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5627,semester,"Multi-semester source row ""IV/VI/VIII"" expanded into Semester 4 (and 2 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5627,semester,"Multi-semester source row ""IV/VI/VIII"" expanded into Semester 6 (and 2 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5627,semester,"Multi-semester source row ""IV/VI/VIII"" expanded into Semester 8 (and 2 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5636,semester,"Multi-semester source row ""VI/VIII"" expanded into Semester 6 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5636,semester,"Multi-semester source row ""VI/VIII"" expanded into Semester 8 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5637,semester,"Multi-semester source row ""VI/VIII"" expanded into Semester 6 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5637,semester,"Multi-semester source row ""VI/VIII"" expanded into Semester 8 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5638,semester,"Multi-semester source row ""VI/VII"" expanded into Semester 6 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5638,semester,"Multi-semester source row ""VI/VII"" expanded into Semester 7 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5657,semester,"Multi-semester source row ""I/III/V/VII"" expanded into Semester 1 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5657,semester,"Multi-semester source row ""I/III/V/VII"" expanded into Semester 3 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5657,semester,"Multi-semester source row ""I/III/V/VII"" expanded into Semester 5 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5657,semester,"Multi-semester source row ""I/III/V/VII"" expanded into Semester 7 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5658,semester,"Multi-semester source row ""I/III/V/VII"" expanded into Semester 1 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5658,semester,"Multi-semester source row ""I/III/V/VII"" expanded into Semester 3 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5658,semester,"Multi-semester source row ""I/III/V/VII"" expanded into Semester 5 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5658,semester,"Multi-semester source row ""I/III/V/VII"" expanded into Semester 7 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5662,semester,"Multi-semester source row ""II/IV/VI/VIII"" expanded into Semester 2 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5662,semester,"Multi-semester source row ""II/IV/VI/VIII"" expanded into Semester 4 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5662,semester,"Multi-semester source row ""II/IV/VI/VIII"" expanded into Semester 6 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5662,semester,"Multi-semester source row ""II/IV/VI/VIII"" expanded into Semester 8 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5663,semester,"Multi-semester source row ""II/IV/VI/VIII"" expanded into Semester 2 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5663,semester,"Multi-semester source row ""II/IV/VI/VIII"" expanded into Semester 4 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5663,semester,"Multi-semester source row ""II/IV/VI/VIII"" expanded into Semester 6 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5663,semester,"Multi-semester source row ""II/IV/VI/VIII"" expanded into Semester 8 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5664,semester,"Multi-semester source row ""II/IV/VI/VIII"" expanded into Semester 2 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5664,semester,"Multi-semester source row ""II/IV/VI/VIII"" expanded into Semester 4 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5664,semester,"Multi-semester source row ""II/IV/VI/VIII"" expanded into Semester 6 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=5664,semester,"Multi-semester source row ""II/IV/VI/VIII"" expanded into Semester 8 (and 3 other term(s)) — same subject created once per semester"
